Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	OFERTAS SCJ 23-1 - COPIA 	DESCUENTO ACUERDO 5%	DESCUENTO ACUERDO 10%	OFERTAS SCJ 22-1	DESCUENTO 12% SCJ	DESCUENTO 14% SCJ	DESCUENTO 5% NIVEA
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	877	ELECTRÓNICO	SI		="74089897749758"	SI	SI	SI	NO	3	CERRADO	20/02/2024	20/02/2024	AGIUSTO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	11	DUERTO GABRIEL	11	DUERTO GABRIEL	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	20/02/2024	CAJA			0		0		170	20/02/2024	AGIUSTO	137240	VICENTE MATILDE JULIA	BELGRANO 294	943	MORON	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	6	FARMACIA	1	46928	CURITAS TRANSPIEL 10 UN. X 24	0		NO	0	0				24	315	1.09	NO	0		0		0		1004	BDF	SI		0	1	4110101	VENTA DE MERCADERIAS	0	166 - BEIERSDORF SA	05/10/23	10435.335	10435.335	-1	0	-1	0	-1	0	1	-1.092	0	-1.092	-9844.59	0	9844.59	-9844.59	0	-9844.59	-2067.36	0	0	0	-295.34	0	-246.11	0	0	-12453.41	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	878	ELECTRÓNICO	SI		="74089904352147"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	14/02/2024	LIQUIDACION	CAR	0000 - 00001778	7	MERCEDEZ DIEGO	948	20/02/2024				192634	ROSTAN VILLA MARTELLI SRL. (FP50)	VENEZUELA 4153 4153	406	VILLA MARTELLI	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	1	940	GLD ARSL LAVANDER 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8788.92	14.19	7541.77	-8788.92	-1247.15	-7541.77	-1583.77	0	0	0	-226.25	0	0	0	0	-9351.79	0	0	0	0	-1247.14	0	-1247.14					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	879	ELECTRÓNICO	SI		="74089904352325"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO	20/02/2024		1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	20/02/2024	0	14/02/2024	LIQUIDACION	CAR	0000 - 00001778	7	MERCEDEZ DIEGO	948	20/02/2024				154059	WENG HEZHU (P40)	CAJARAVILLE 3403 3403	399	CARAPACHAY	B	BUENOS AIRES	0		1	5% DTO	0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	1	792	GLADE CANASTA LIQUIDA REP MDC 50 ML DISC	0		NO	0	0				12	112	1	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14774	14774	0	-6	-.5	0	-.5	0	.5	-.498	0	-.498	-21570.04	10.22	19365.58	-10785.02	-1102.23	-9682.79	-2033.39	0	0	0	-290.48	0	0	0	0	-12006.66	0	0	0	0	-1102.22	0	-1102.22					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	355	BLEM CERA CEMENTO INC. BT 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	26719.577	26719.577	-1	0	-1	0	-1	0	1	-10.2	0	-10.2	-39010.58	0	39010.58	-39010.58	0	-39010.58	-8192.22	0	0	0	-1170.32	0	0	0	0	-48373.12	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	2	354	BLEM CERA PORCELAN. INC. BT 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	26719.577	26719.577	-1	0	-1	0	-1	0	1	-10.2	0	-10.2	-39010.58	0	39010.58	-39010.58	0	-39010.58	-8192.22	0	0	0	-1170.32	0	0	0	0	-48373.12	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	3	94	BLEM CERA BOTELLA NEGRO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	26719.577	26719.577	-1	0	-1	0	-1	0	1	-10.2	0	-10.2	-39010.58	0	39010.58	-39010.58	0	-39010.58	-8192.22	0	0	0	-1170.32	0	0	0	0	-48373.12	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	4	93	BLEM CERA BOTELLA ROJO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	26719.577	26719.577	-1	0	-1	0	-1	0	1	-10.2	0	-10.2	-39010.58	0	39010.58	-39010.58	0	-39010.58	-8192.22	0	0	0	-1170.32	0	0	0	0	-48373.12	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	5	916	CERAMICOL BOTELLA NEGRO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17191.778	17191.778	0	-6	-.5	0	-.5	0	.5	-5.1	0	-5.1	-25099.99	0	25099.99	-12550	0	-12550	-2635.5	0	0	0	-376.5	0	0	0	0	-15562	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	880	ELECTRÓNICO	SI		="74089904352498"	SI	SI	NO	NO	4	NO PIDIÓ	20/02/2024	20/02/2024	MCOZZO			1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	0	15/02/2024	LIQUIDACION	CAR	0000 - 00001777	6	DODGE MIGUEL	949	20/02/2024				124880	MATIAS PARODI (P0)	ALVEAR 3715	415	LOMAS DEL MIRADOR	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	6	899	CERAMICOL BOTELLA ROJO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17191.778	17191.778	0	-6	-.5	0	-.5	0	.5	-5.1	0	-5.1	-25099.99	0	25099.99	-12550	0	-12550	-2635.5	0	0	0	-376.5	0	0	0	0	-15562	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	1	927	LYSOFORM AERO ORIGINAL 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.103	12934.103	-4	0	-4	0	-4	0	4	-1.6	0	-1.6	-18883.79	15.68	15922.81	-75535.16	-11843.91	-63691.25	-13375.16	0	0	0	0	0	0	0	0	-77066.41	0	0	0	0	-11843.91	0	-11843.91		X						
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	2	85	MR MUSCULO MULTI LAVANDA DP 450  ML	0		NO	0	0				15	88	6.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7669.265	7669.265	-2	0	-2	0	-2	0	2	-13.77	0	-13.77	-11197.12	0	11197.12	-22394.25	0	-22394.25	-4702.79	0	0	0	0	0	0	0	0	-27097.04	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	3	89	MR MUSCULO ANTIGRASA COCINA DP 450  ML	0		NO	0	0				15	88	7.05	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8950.934	8950.934	-1	0	-1	0	-1	0	1	-7.05	0	-7.05	-13068.36	0	13068.36	-13068.36	0	-13068.36	-2744.36	0	0	0	0	0	0	0	0	-15812.72	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	4	933	GLD ARSL I LOVE YOU 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	5	935	GLD ARSL CHERRY 380CCX6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	6	937	GLD ARSL HARMONY 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	7	938	GLD ARSL MORNING FRESHNESS 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	8	934	GLD ARSL VANILLA 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	9	940	GLD ARSL LAVANDER 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	10	941	GLD ARSL LEMON 380CCX6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
1	J.J. MENDIZABAL S.A.	DVVTA	NOTA DE CREDITO	A	9	881	ELECTRÓNICO	SI		="74089904352663"	SI	SI	SI	NO	5	ERROR ADMINISTRATIVO	20/02/2024	20/02/2024	MCOZZO		20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	118	MEDINA ROBERTO	118	MEDINA ROBERTO	0		0		MT	RESP. MONOTRIBUTO	1	CTA CTE	20/02/2024	0	14/02/2024	CAJA			0		0					124480	ECHEVERRIA CLAUDIA ELENA (P0)	AV. MAIPU 3945	2107	CIUDADELA	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	8	OTROS	11	939	GLD ARSL POTPOURRI 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	-1	0	-1	0	-1	0	1	-3	0	-3	-8173.7	14.19	7013.85	-8173.7	-1159.85	-7013.85	-1472.91	0	0	0	0	0	0	0	0	-8486.76	0	0	0	0	-1159.84	0	-1159.84					X			
